-
  Date     Time   Typ  C Stat  AdTim     Vol    Bl  BlDev  MaxV    Area    ng/m3
14-05-08 06:40:00 CONT B OK  0   300    5.00 0.181   .032 0.192   31044    1.341
14-05-08 06:45:00 CONT A OK  0   300    5.00 0.181   .027 0.192   32073    1.402
14-05-08 06:50:00 CONT B OK  0   300    5.00 0.181   .031 0.192   33015    1.426
14-05-08 06:55:00 CONT A OK  0   300    5.00 0.181   .033 0.192   31703    1.385
14-05-08 07:00:00 CONT B OK  0   300    5.00 0.181   .030 0.192   31587    1.364
14-05-08 07:05:00 CONT A OK  0   300    5.00 0.181   .030 0.192   31765    1.388
14-05-08 07:10:00 CONT B OK  0   300    5.00 0.181   .027 0.192   32475    1.402
14-05-08 07:15:00 CONT A OK  0   300    5.00 0.181   .028 0.192   31971    1.397
14-05-08 07:20:00 CONT B OK  0   300    5.00 0.181   .032 0.192   32365    1.398
14-05-08 07:25:00 CONT A OK  0   300    5.00 0.181   .030 0.192   32825    1.434
14-05-08 07:30:00 CONT B OK  0   300    5.00 0.181   .028 0.192   32385    1.399
14-05-08 07:35:00 CONT A OK  0   300    5.00 0.181   .036 0.192   32525    1.421
14-05-08 07:40:00 CONT B OK  0   300    5.00 0.181   .031 0.192   31777    1.372
14-05-08 07:45:00 CONT A OK  0   300    5.00 0.181   .030 0.192   31651    1.383
14-05-08 07:50:00 CONT B OK  0   300    5.00 0.181   .030 0.193   33050    1.428
14-05-08 07:55:00 CONT A OK  0   300    5.00 0.182   .030 0.193   31756    1.387
14-05-08 08:00:00 CONT B OK  0   300    5.00 0.182   .027 0.193   31508    1.361
14-05-08 08:05:00 CONT A OK  0   300    5.00 0.182   .025 0.193   31740    1.387
14-05-08 08:10:00 CONT B OK  0   300    5.00 0.181   .029 0.192   32787    1.416
14-05-08 08:15:00 CONT A OK  0   300    5.00 0.181   .027 0.192   32129    1.404
14-05-08 08:20:00 CONT B OK  0   300    5.00 0.181   .026 0.192   31829    1.375
14-05-08 08:25:00 CONT A OK  0   300    5.00 0.181   .029 0.192   32805    1.434
14-05-08 08:30:00 CONT B OK  0   300    5.00 0.181   .030 0.192   32593    1.407
14-05-08 08:35:00 CONT A OK  0   300    5.00 0.181   .035 0.192   32723    1.430
14-05-08 08:40:00 CONT B OK  0   300    5.00 0.181   .031 0.192   32458    1.402
14-05-08 08:45:00 CONT A OK  0   300    5.00 0.181   .028 0.192   33120    1.447
14-05-08 08:50:00 CONT B OK  0   300    5.00 0.181   .024 0.192   32906    1.421
14-05-08 08:55:00 CONT A OK  0   300    5.00 0.181   .033 0.193   33471    1.463
14-05-08 09:00:00 CONT B OK  0   300    5.00 0.181   .029 0.193   33087    1.429
14-05-08 09:05:00 CONT A OK  0   300    5.00 0.181   .030 0.192   32788    1.433
14-05-08 09:10:00 CONT B OK  0   300    5.00 0.181   .031 0.192   33457    1.445
14-05-08 09:15:00 CONT A OK  0   300    5.00 0.181   .029 0.193   33431    1.461
14-05-08 09:20:00 CONT B OK  0   300    5.00 0.181   .036 0.192   32833    1.418
14-05-08 09:25:00 CONT A OK  0   300    5.00 0.181   .030 0.192   32619    1.425
14-05-08 09:30:00 CONT B OK  0   300    5.00 0.181   .030 0.192   32036    1.383
14-05-08 09:35:00 CONT A OK  0   300    5.00 0.181   .028 0.192   32928    1.439
14-05-08 09:40:00 CONT B OK  0   300    5.00 0.181   .029 0.192   32280    1.394
14-05-08 09:45:00 CONT A OK  0   300    5.00 0.181   .027 0.192   32974    1.441
14-05-08 09:50:00 CONT B OK  0   300    5.00 0.181   .026 0.192   32742    1.414
14-05-08 09:55:00 CONT A OK  0   300    5.00 0.181   .031 0.192   32529    1.422
14-05-08 10:00:00 CONT B OK  0   300    5.00 0.181   .030 0.192   33053    1.428
14-05-08 10:05:00 CONT A OK  0   300    5.00 0.181   .032 0.192   32403    1.416
14-05-08 10:10:00 CONT B OK  0   300    5.00 0.181   .028 0.192   33392    1.442
14-05-08 10:15:00 CONT A OK  0   300    5.00 0.181   .032 0.192   32564    1.423
14-05-08 10:20:00 CONT B OK  0   300    5.00 0.181   .024 0.192   32878    1.420
14-05-08 10:25:00 CONT A OK  0   300    5.00 0.181   .032 0.192   32777    1.432
14-05-08 10:30:00 CONT B OK  0   300    5.00 0.181   .031 0.192   33128    1.431
14-05-08 10:35:00 CONT A OK  0   300    5.00 0.181   .031 0.192   33104    1.446
14-05-08 10:40:00 CONT B OK  0   300    5.00 0.181   .035 0.192   32999    1.425
14-05-08 10:45:00 CONT A OK  0   300    5.00 0.181   .032 0.193   33487    1.463
